optimizer,best_params,run,score
HGSA,"[0.24872684660049632, 0.8896745421892698, 0.19937107500150883, 85.75083557438944, 60.04533302964235, 38.87073386411652, 0.4901372294595989, 0.974654173943811, 0.02960267863527257, 0.8858684039723935, 125.59532345865595, 132.96419637548627, 91.15287527340129, 0.1]",41,2448.4598205646303
HGSA,"[0.19447758874978163, 0.6906588169399231, 0.8356163649677545, 33.63245241926543, 112.27380895741902, 132.6824007228093, 0.20340051770815787, 0.7663710387852546, 0.07595808603397562, 0.8717198950613683, 126.16780443655671, 152.70189982573538, 180.84643586191524, 0.15566817652998297]",42,2420.3660358494894
HGSA,"[0.655602340067767, 0.47353324694764476, 0.2573495476230909, 140.27856633800116, 91.49197676572568, 85.26060179037367, 0.5258178597884169, 0.9359557185122029, 0.17330512751251853, 0.10713665563071222, 134.9538995898004, 158.22725500574603, 130.93398343946174, 0.5436926747303488]",43,2044.1721754807368
HGSA,"[0.7973994270763971, 0.293978480736926, 0.29096313834347165, 62.64894832798631, 9.995088683655329, 139.69532594952733, 0.41197590085412106, 0.7238913151593696, 0.5540072484707645, 0.2569954110846429, 135.949040278412, 140.3053862159718, 139.13244987344052, 0.36771358069726817]",44,2722.910308166021
HGSA,"[0.3334802939054083, 0.9743246161856751, 0.4384251858328288, 186.43557216798516, 79.26018933731213, 66.78607439838254, 0.251020399312131, 0.9877084147324965, 0.5898665563586802, 0.4774365321621058, 140.36595480982993, 36.401307800521316, 186.91746097729862, 0.30843629553471863]",45,1854.14712524197
HGSA,"[0.4685450695399132, 0.7206019895616016, 0.3352326472893446, 52.270842508626984, 86.47874886243574, 140.16835992379725, 0.3365792037226754, 0.9467734857166777, 0.013451865644112264, 0.5508896951471075, 131.90075504490665, 122.79381042703272, 43.51258706093873, 0.1966888347547321]",46,2213.2426798093416
HGSA,"[0.42934667265445176, 0.3517721812041334, 0.7128572257285584, 70.20544086250133, 147.21555449680199, 148.3478049316075, 0.46217940440664407, 0.6906589695678216, 0.5192501544001589, 0.9844890056348904, 117.84551665383721, 93.17076410421765, 100.26465128161101, 0.4691204720290663]",47,2287.9212926963382
HGSA,"[0.5203938636075555, 0.8285993747829746, 0.7746251027760536, 176.42924711079036, 81.13692107515985, 7.438997097479865, 0.8696495134996687, 0.8227093976656813, 0.16201354920353533, 0.16498360278129306, 152.86479994948942, 182.78805782331142, 115.98244891532478, 0.7315115589697162]",48,1651.6093826674148
HGSA,"[0.8212479694060073, 0.2574758830288792, 0.43729730674436357, 39.26412910854644, 104.40635497055648, 40.53099924699134, 0.3509813247491969, 0.31434081891368026, 0.17066884814098074, 0.3212257036828188, 111.5772220127698, 75.07902802976113, 162.18441563822728, 0.1368750079848779]",49,2304.4478394997036
HGSA,"[0.5823375208699453, 0.30247693831161876, 0.3580980254561888, 58.8614961234823, 193.83443725105985, 11.305792403626366, 0.49083747465762917, 0.7782637164881769, 0.3189321806201937, 0.12098351615718372, 141.69579651733756, 119.84240510617865, 74.86051517255852, 0.6481555603037629]",50,2567.3805762011557
HGSA,"[0.411366215959811, 0.9634009532258578, 0.6711914721948354, 115.07978133180471, 80.22079601812975, 75.75751099262087, 0.7294639895369279, 0.5589467998177449, 0.588379084620261, 0.4918923940820984, 107.19823973427418, 154.3744297396657, 145.28577619210256, 0.6342123943065818]",51,2517.7903756572905
HGSA,"[0.7307083599956141, 0.6466023342715188, 0.7310986140442914, 74.90829219804831, 198.0295377996204, 44.840563799406006, 0.6242073444426178, 0.9192848476421303, 0.7350154606323297, 0.8636189371080263, 115.04202218046247, 196.9246329558743, 54.511151012314, 0.6146362689957441]",52,2262.399743503149
HGSA,"[0.36388582306138983, 0.40300015428566355, 0.14601720432754195, 174.41824290338593, 91.98496188122543, 142.15202415678692, 0.4241323301946132, 0.1334946062666929, 0.5380470534109609, 0.06012477583489577, 167.80991013626632, 190.13603253766047, 120.67632929789382, 0.447687856749864]",53,2619.0894448702466
HGSA,"[0.9972877100555066, 0.4309631414125892, 0.01927376548287373, 75.03475657753742, 88.7422666563032, 55.68202543284122, 0.637209112260792, 0.9826503698762518, 0.4209194423618878, 0.007581911256345874, 108.41456834846687, 141.76879623447147, 193.12326083175347, 0.617889460286656]",54,2478.8204866063547
HGSA,"[0.48411659149991826, 0.2274952312362894, 0.4997860022547746, 77.61261861314942, 61.6731261563399, 61.062829347760136, 0.21666933319296544, 0.8620605195939637, 0.8536525619033756, 0.540503755222704, 125.7678961213708, 150.45679100384353, 69.26281834306579, 0.6062929506556033]",55,2549.3368092587725
HGSA,"[0.9540058637069279, 0.9674521610739416, 0.6630550977985579, 67.06575685617948, 59.96969599221907, 195.27738356026023, 0.9168016859717191, 0.823836888982245, 0.6512800985424932, 0.3533525673750119, 111.92592463783596, 116.39697791034642, 108.26525698358007, 0.9490551485236728]",56,2671.0040346837877
HGSA,"[0.7232117294444593, 0.5854633198904509, 0.25179778702750394, 77.46305968392168, 139.9468872511613, 153.65669182226426, 0.5708411414283101, 0.703901725206501, 0.590348234657964, 0.17551647880479554, 106.8258560759497, 130.97216359763124, 180.7007565438851, 0.616410986807313]",57,2377.7574125446895
HGSA,"[0.8608836964132284, 0.6549906682181791, 0.8183035526007371, 39.151081034946145, 142.1849433128355, 167.74425909843117, 0.5134110962166504, 0.4651817894337514, 0.5536636235278865, 0.20097618163183797, 138.5213205527991, 170.80634705650476, 139.84909837051683, 0.8565448651953641]",58,2854.8912890713127
HGSA,"[0.6392019962337533, 0.08407150563438531, 0.08459846207324631, 71.20415275338955, 84.81860401752697, 45.121568982923705, 0.1, 0.048527033291507586, 0.0866346787720812, 0, 113.31638370956067, 98.98362168903424, 91.05993317383609, 0.22447106456604687]",59,2583.117976402068
HGSA,"[0.0005228433921974779, 0.5422636210880232, 0.31954123170818793, 61.05723187303757, 81.80749662658306, 65.53328090516378, 0.768646960610481, 0.8638361160168821, 0.6175498075769109, 0.5004542402994663, 119.19745923186645, 128.09106682684416, 47.31064737689311, 0.5827068405063492]",60,2275.769526276415
HGSA,"[0.5392410396554587, 0.7334413709638973, 0.6823666658353501, 74.51902708347086, 51.488362283387175, 198.46813228935753, 0.35243509303154497, 0.9313434139678046, 0.33337461016755177, 0.39319482349558477, 113.67580553488679, 123.8203975332116, 17.85957037337497, 0.4197511724729679]",61,2515.1010178839156
HGSA,"[0.5362479758830273, 0.7327751739482378, 0.4356323389324831, 38.49531676771426, 73.40006817271801, 121.96186763555426, 0.47051156643400627, 0.8103277885737225, 0.642543546957281, 0.18206583439148852, 115.0714060955002, 187.59927167615223, 65.72256261845199, 0.3080033307778189]",62,2499.4522777422003
HGSA,"[0.9436789401581317, 0.9004158870187642, 0.5808578507187866, 30.581876608661194, 70.56554675534174, 84.20416564515587, 0.500750661093727, 0.9925085048313684, 0.5367874848830438, 0.26530782572957806, 116.82256164705889, 28.008718855934895, 118.37448287318526, 0.5058802560533743]",63,2245.9673134857962
HGSA,"[0.2861331138337566, 0.6730871673322031, 0.5148095076283522, 152.180194081422, 79.63214687561431, 74.42122899195508, 0.7926085188367573, 0.9743418081165831, 0.04991878152432474, 0.5968203793719139, 122.72237138066225, 108.21107237755953, 136.94230821641614, 0.7372123974567386]",64,2407.0957064653303
HGSA,"[0.6851276361915433, 0.35081578838465033, 0.49501356669371616, 81.99141998136218, 44.66566269730568, 10.707773151874594, 0.41689992493615724, 0.8635109749591195, 0.20429945474535027, 0.5406361458004568, 95.23783858026893, 173.62186583662353, 120.75934021773512, 0.2978890485746622]",65,2647.7062124819904
HGSA,"[0.04649017467950378, 0.9298198257657598, 0.11964615055023775, 113.1080591677754, 126.46626889305327, 11.84104091962936, 0.3438526658178018, 0.8600865043153777, 0.128934824222398, 0.15685920898018946, 115.97874267841551, 133.9171381202211, 195.74915504941717, 0.4042855267785498]",66,2869.4640780604545
HGSA,"[0.3066521070275115, 0.6876652171541285, 0.8032398857508696, 68.09759190998439, 61.7101232805613, 200, 0.30485016275445626, 0.43047668204489253, 0, 0.2683178840489508, 117.46687607659865, 177.0023385188412, 200, 0.1376689581061553]",67,1792.8957243228892
HGSA,"[0.10305241190003504, 0.2911983376401696, 1, 60.011560405382355, 51.920843073319794, 104.19955335392183, 0.1, 0.1785193191031954, 0.4031557608959511, 0.5337104003874397, 166.64640666859475, 123.92351184878551, 26.65109751278083, 0.16537428324421044]",68,2928.176822986787
HGSA,"[0.5790634455138878, 0.4317232786129057, 0.4309010487068221, 54.30140649195464, 121.99484519059149, 139.66577908548808, 0.7671763810809347, 0.7085091959485273, 0, 0.24301842907647078, 126.94619009390365, 107.52204646005796, 107.13246589342198, 0.3243601381621254]",69,2133.2887343532434
HGSA,"[0.8388176406912526, 0.07988366802875146, 0.7477472679669414, 70.70322905134455, 173.53852667261012, 123.85329560067224, 0.6574715203852098, 0.19467670074812496, 0.15579242343948424, 0.26804609560653436, 113.41129522723453, 146.659689989596, 84.10043417302968, 0.7215637323346511]",70,2423.8316847343413
HGSA,"[0.3996148336608571, 0.0883934063635165, 0.28359035938352445, 71.14900466110402, 198.85277799935002, 41.6151015056858, 0.4218138977969607, 0.9771584620343517, 0.07896783982534314, 0.6447528876747557, 115.33980099542957, 121.08708636632588, 107.19841665795808, 0.4385124621466109]",71,2535.111340859798
HGSA,"[0.031177389283725383, 0.8922340454964738, 0.4538838486752615, 124.81123485639192, 65.62534381226547, 132.85236565435977, 0.6837476013479517, 0.6105353480641292, 0.8351256392060824, 0.5665243305188267, 152.12233791193168, 121.50896554710113, 113.4816843654753, 0.35639501853606104]",72,2270.5784008361184
HGSA,"[0.6361193616150596, 0.28225693089358644, 0.10171712940883762, 64.07418419279479, 21.32534878671295, 100.2737062680713, 0.3423798985117302, 1, 0.2835036161274575, 0.1281625197808738, 111.17328913114001, 93.88942993297077, 15.356485345611967, 0.41818084210539747]",73,2606.6586796543415
HGSA,"[0.16967179614883854, 0.33142344774093563, 0.14042352062770702, 75.40132067186657, 163.61497123810767, 106.64700850113364, 0.8497286837941305, 0.47609033067473555, 0.6018517205631474, 0.33117517926552137, 125.22270766520401, 146.80912913417, 199.44133427115347, 0.672216439958196]",74,956.1712233995314
HGSA,"[0.3991549029086134, 0.9874876310765577, 0.3681821418332476, 95.64459438734977, 98.2067424706223, 47.55892569195586, 0.44509639809661744, 0.6686579558569329, 0.3337477192539851, 0.18209606573130244, 99.01973066662678, 139.20641514231679, 179.58805506274086, 0.7918791867318061]",75,2679.0569067616498
HGSA,"[0.5334255612743082, 0.22691003927201112, 0.39543310193031656, 62.74087883796122, 178.99538807799794, 128.0138348801258, 0.36981602976946504, 0.33747382471184945, 0.03966549700755391, 0.2479248722862435, 120.91219689008933, 195.8181780479745, 75.50092311351956, 0.2928249582920599]",76,2331.0944371927644
HGSA,"[0, 0.8507711450601138, 0.716734972118164, 15.514377097535338, 91.47142968944628, 92.81048600291393, 0.5571907436566494, 0.3168601979585184, 0.7604189663806278, 0.8201912360156666, 110.71276112047549, 126.33002211449437, 173.673013016615, 0.4849871731063327]",77,2607.3181916143976
HGSA,"[1, 0.5295830089482907, 0.7065963818984893, 154.62153238824703, 85.59928337661992, 34.4045523505677, 0.2613243752922764, 0.9104895189926203, 0.4185658253404506, 0.48980322747322713, 149.09927561298022, 173.32859392475834, 187.71898712924045, 0.3192345795751476]",78,2935.2139141383345
HGSA,"[0.6364335540312722, 0.6543539768299115, 0.7585282179702194, 57.53401135919145, 73.51542522142283, 159.42679562499427, 0.5899506610514532, 0.9378761049521105, 0.17401827817089127, 0.09187407338311072, 116.85634117708128, 152.1686094679413, 75.9744918984824, 0.24199217931777878]",79,1606.3571903615389
HGSA,"[0.9067919071389772, 0.8678512834336929, 0.6209066103524514, 43.84846745196268, 55.01782455248647, 93.44327859138734, 0.8238481466229457, 0.591777006454332, 0.519358937314392, 0.2315085220847441, 123.76174555358845, 60.20825438678129, 147.26825077803946, 0.30595189236909787]",80,1933.7500811320328
HGSA,"[0.7481327143419959, 0.7265024917447417, 0.4725271028409881, 63.099095296205086, 199.42105734680905, 124.34099175813662, 0.8458265208494082, 0.998094481940728, 0.678418658316873, 0.48298021155637977, 128.33017685090996, 121.7178460776521, 49.185378491743, 0.9144527413567219]",81,3080.6892304131998
HGSA,"[0.30549362428533006, 0.8493460548942254, 0.30201531025453227, 42.24407944175391, 168.6414324528584, 94.37996123633582, 0.7727623716323513, 0.599586360315453, 0.9458454942395368, 0.35787106637886656, 128.57803190009304, 165.3937021095995, 200, 0.5232828187737936]",82,2259.911287667823
HGSA,"[0.12421343173920038, 0.9841134451102477, 0.9265824562449679, 48.549102224959356, 103.30277731729937, 90.96860852244899, 0.6810741682936656, 0.9089017510223778, 0.30509411280770293, 0.5124483107789786, 122.0390136070636, 178.8443010954372, 154.3202476125813, 0.829922603766437]",83,1813.6832447052998
HGSA,"[0.5381896745647708, 0.9954276005971057, 0.6900880925499286, 69.6374223434644, 99.44444125959416, 38.234274499963384, 0.24557638438183746, 0.9863906127375722, 0.6014574615962721, 0.4890120593813605, 92.37225106617277, 143.40004965338085, 140.27071459396103, 0.26538414081717]",84,2717.4710872074743
HGSA,"[0.5231376233574044, 0.3963576218015625, 0.45351626601026, 68.0562690155791, 159.11340039274037, 105.6075548234852, 0.3005563843510174, 0.9200295001238789, 0.8369430873185953, 0.76057609950668, 118.82430204647075, 128.21755513874456, 143.02082677389794, 0.3117921189063298]",85,2585.96659449688
HGSA,"[0.3206025372104401, 0.8957289476664279, 0.8298958309453258, 143.6460412987704, 82.2301409112469, 187.36667371719963, 0.5435218506257861, 0.24349196927008365, 0.03385720445946452, 0.15331598431404164, 119.3700312369246, 131.345017652718, 18.18517424363076, 0.5775751618729912]",86,2787.485534703946
HGSA,"[0.26773219438509194, 0.8253555906817194, 0.7511715925485797, 106.29116315997183, 90.90827659283191, 159.66024180969754, 0.6662304708404645, 0.883594490910399, 0.1604282410399671, 0.5267192676727861, 102.58344152472522, 163.83665523669984, 23.995907362345232, 0.6809373704114028]",87,2566.397324673747
HGSA,"[0.0011931087644601428, 0.8798172177025219, 0.18943052895841414, 5, 121.65501449688618, 146.64470555608253, 0.6539052401942671, 0.6496496731392699, 0.2709939905274468, 0.2278736036438438, 117.0889503302629, 134.07074853911308, 59.499781732025994, 0.7820709191353619]",88,2801.940344835633
HGSA,"[0.5624848982669627, 0.5749630044940512, 0.926240460959307, 61.73126367924683, 78.95882354025414, 128.83074095143056, 0.23939742244193318, 0.4153585677221555, 1, 0.6491430118316717, 111.89429121399886, 138.4620757955605, 155.05296479455566, 0.24993043616359206]",89,2738.1233106526824
HGSA,"[0.5260744293363083, 0.4429881429019044, 0.36279054744598666, 63.51290026844064, 40.29950060540996, 28.181896554786533, 0.5164774212378104, 0.4939699784227055, 0.7917331726175174, 0.10795705996547342, 112.40917991020977, 170.53787172411808, 35.71023417808078, 0.6793668092774897]",90,2122.3440294286615
HGSA,"[0.8142362239890377, 0.2946068671227738, 0.639193709006658, 51.98568848399739, 133.05593098479102, 53.79271686389949, 0.7672647986043601, 0.9198213310460195, 0.26238665890707347, 0.04414046182715103, 142.75079531540348, 112.53591461748894, 129.6496441448182, 0.4852093002484316]",91,1604.1091773061323
HGSA,"[0.7037484426149023, 0.9777652867145492, 0.49718408295678274, 72.95609799632331, 189.7240968139839, 103.3370319873704, 0.6198970416836601, 0.8646203783291124, 0.011660450763917196, 0.3165992094036155, 125.2267554027814, 161.26418795464613, 136.31055571123733, 0.5564338098041396]",92,1765.2966546157672
HGSA,"[0.8241657610441145, 0.8645206880303369, 0.7379352531722728, 74.14572726156817, 74.16430178218408, 126.52020104550505, 0.31135896890840414, 0.7282094454042809, 0.22972766510943013, 0.5303426418183548, 117.62090444346472, 44.98158430842446, 160.4257029712252, 0.16023329747718545]",93,1948.6616915084694
HGSA,"[0.10534213164299187, 0.558203703422133, 0.18366444456966416, 124.64910592685975, 76.49415748167456, 179.51578648346916, 0.7158813194803927, 0.02456143368779021, 0.6579471939711785, 0.19075315565018625, 199.8358942441959, 126.80808919263534, 53.00510981085521, 0.38220548342775035]",94,2269.5031725908575
HGSA,"[0.0071433209496071645, 0.4527267266182029, 0.5613024915258926, 124.91463712449887, 77.75550548426365, 50.68653667161325, 0.5555167737843979, 0.09683881574945032, 0.8234570214188546, 0.9727917299523192, 157.4652209571162, 124.29253006333114, 16.324972979936035, 0.472309461615745]",95,2644.1932678093967
HGSA,"[0.6303127480932721, 0.6542116443841484, 0.4416243759960641, 67.72806768300948, 66.64208223831054, 182.44491472466424, 0.23461829225632658, 0.2823663366282991, 0.6395974526400741, 0.16053964740053983, 110.4366006035098, 143.32178081296507, 80.55044885482428, 0.1]",96,2640.7007820621343
HGSA,"[0.013370103343807291, 0.2873389531885828, 0.09151506866390698, 123.67132379579998, 72.4171840856932, 111.07175092190555, 0.4249498408769443, 0.8211192447758903, 0.7770960444599776, 0.2218497330022299, 118.52482551134734, 156.1632972146998, 31.776251115170677, 0.5858091394048842]",97,2742.970180957867
HGSA,"[0.2551719727942712, 0.6682158957185032, 0.8343804789753414, 92.01088273850151, 71.30545027622927, 87.94712751503121, 0.5702918340607159, 0.5603964124389154, 0.06934283187753114, 0.6416943033264048, 122.80544394431709, 61.15646221154321, 161.13493240426052, 0.42681419377258023]",98,2637.533986934355
HGSA,"[0.8076141282358086, 0.6932013849318923, 0.5674326057384025, 61.94622826530722, 71.57012481928452, 151.78418890986552, 0.6152686209826208, 0.8101788995734266, 0.8856378405161046, 0.07007249019714211, 82.36512494390992, 198.3757151351579, 68.66225353896115, 0.5201425374919437]",99,2241.045174873307
HGSA,"[0.10543966190895282, 0.3132714005953653, 0.30190044984270414, 60.704006120315306, 68.05193670415741, 198.78284687233557, 0.6512160161049442, 0.5719171030073583, 0.1398429543633941, 0.29508404259898735, 131.70099320784914, 43.30737125406046, 116.03055559478521, 0.4341421427086376]",100,2012.3512979286218
CCS,"[0, 1.0, 0.5, 102.5, 102.5, 102.5, 0.525, 0.5, 0.5, 0.5, 102.5, 102.5, 102.5, 0.525]",1,2103.6055893151993
CCS,"[0, 1.0, 0.5, 102.5, 102.5, 102.5, 0.525, 0.5, 0.5, 0.5, 102.5, 102.5, 102.5, 0.525]",2,2103.6055893151993
CCS,"[0, 1.0, 0.5, 102.5, 102.5, 102.5, 0.525, 0.5, 0.5, 0.5, 102.5, 102.5, 102.5, 0.525]",3,2103.6055893151993
CCS,"[0, 1.0, 0.5, 102.5, 102.5, 102.5, 0.525, 0.5, 0.5, 0.5, 102.5, 102.5, 102.5, 0.525]",4,2103.6055893151993
CCS,"[0, 1.0, 0.5, 102.5, 102.5, 102.5, 0.525, 0.5, 0.5, 0.5, 102.5, 102.5, 102.5, 0.525]",5,2103.6055893151993
CCS,"[0, 1.0, 0.5, 102.5, 102.5, 102.5, 0.525, 0.5, 0.5, 0.5, 102.5, 102.5, 102.5, 0.525]",6,2103.6055893151993
CCS,"[0, 1.0, 0.5, 102.5, 102.5, 102.5, 0.525, 0.5, 0.5, 0.5, 102.5, 102.5, 102.5, 0.525]",7,2103.6055893151993
CCS,"[0, 1.0, 0.5, 102.5, 102.5, 102.5, 0.525, 0.5, 0.5, 0.5, 102.5, 102.5, 102.5, 0.525]",8,2103.6055893151993
CCS,"[0, 1.0, 0.5, 102.5, 102.5, 102.5, 0.525, 0.5, 0.5, 0.5, 102.5, 102.5, 102.5, 0.525]",9,2103.6055893151993
CCS,"[0, 1.0, 0.5, 102.5, 102.5, 102.5, 0.525, 0.5, 0.5, 0.5, 102.5, 102.5, 102.5, 0.525]",10,2103.6055893151993
CCS,"[0, 1.0, 0.5, 102.5, 102.5, 102.5, 0.525, 0.5, 0.5, 0.5, 102.5, 102.5, 102.5, 0.525]",11,2103.6055893151993
CCS,"[0, 1.0, 0.5, 102.5, 102.5, 102.5, 0.525, 0.5, 0.5, 0.5, 102.5, 102.5, 102.5, 0.525]",12,2103.6055893151993
CCS,"[0, 1.0, 0.5, 102.5, 102.5, 102.5, 0.525, 0.5, 0.5, 0.5, 102.5, 102.5, 102.5, 0.525]",13,2103.6055893151993
CCS,"[0, 1.0, 0.5, 102.5, 102.5, 102.5, 0.525, 0.5, 0.5, 0.5, 102.5, 102.5, 102.5, 0.525]",14,2103.6055893151993
CCS,"[0, 1.0, 0.5, 102.5, 102.5, 102.5, 0.525, 0.5, 0.5, 0.5, 102.5, 102.5, 102.5, 0.525]",15,2103.6055893151993
CCS,"[0, 1.0, 0.5, 102.5, 102.5, 102.5, 0.525, 0.5, 0.5, 0.5, 102.5, 102.5, 102.5, 0.525]",16,2103.6055893151993
CCS,"[0, 1.0, 0.5, 102.5, 102.5, 102.5, 0.525, 0.5, 0.5, 0.5, 102.5, 102.5, 102.5, 0.525]",17,2103.6055893151993
CCS,"[0, 1.0, 0.5, 102.5, 102.5, 102.5, 0.525, 0.5, 0.5, 0.5, 102.5, 102.5, 102.5, 0.525]",18,2103.6055893151993
CCS,"[0, 1.0, 0.5, 102.5, 102.5, 102.5, 0.525, 0.5, 0.5, 0.5, 102.5, 102.5, 102.5, 0.525]",19,2103.6055893151993
CCS,"[0, 1.0, 0.5, 102.5, 102.5, 102.5, 0.525, 0.5, 0.5, 0.5, 102.5, 102.5, 102.5, 0.525]",20,2103.6055893151993
CCS,"[0, 1.0, 0.5, 102.5, 102.5, 102.5, 0.525, 0.5, 0.5, 0.5, 102.5, 102.5, 102.5, 0.525]",21,2103.6055893151993
CCS,"[0, 1.0, 0.5, 102.5, 102.5, 102.5, 0.525, 0.5, 0.5, 0.5, 102.5, 102.5, 102.5, 0.525]",22,2103.6055893151993
CCS,"[0, 1.0, 0.5, 102.5, 102.5, 102.5, 0.525, 0.5, 0.5, 0.5, 102.5, 102.5, 102.5, 0.525]",23,2103.6055893151993
CCS,"[0, 1.0, 0.5, 102.5, 102.5, 102.5, 0.525, 0.5, 0.5, 0.5, 102.5, 102.5, 102.5, 0.525]",24,2103.6055893151993
CCS,"[0, 1.0, 0.5, 102.5, 102.5, 102.5, 0.525, 0.5, 0.5, 0.5, 102.5, 102.5, 102.5, 0.525]",25,2103.6055893151993
CCS,"[0, 1.0, 0.5, 102.5, 102.5, 102.5, 0.525, 0.5, 0.5, 0.5, 102.5, 102.5, 102.5, 0.525]",26,2103.6055893151993
CCS,"[0, 1.0, 0.5, 102.5, 102.5, 102.5, 0.525, 0.5, 0.5, 0.5, 102.5, 102.5, 102.5, 0.525]",27,2103.6055893151993
CCS,"[0, 1.0, 0.5, 102.5, 102.5, 102.5, 0.525, 0.5, 0.5, 0.5, 102.5, 102.5, 102.5, 0.525]",28,2103.6055893151993
CCS,"[0, 1.0, 0.5, 102.5, 102.5, 102.5, 0.525, 0.5, 0.5, 0.5, 102.5, 102.5, 102.5, 0.525]",29,2103.6055893151993
CCS,"[0, 1.0, 0.5, 102.5, 102.5, 102.5, 0.525, 0.5, 0.5, 0.5, 102.5, 102.5, 102.5, 0.525]",30,2103.6055893151993
CCS,"[0, 1.0, 0.5, 102.5, 102.5, 102.5, 0.525, 0.5, 0.5, 0.5, 102.5, 102.5, 102.5, 0.525]",31,2103.6055893151993
CCS,"[0, 1.0, 0.5, 102.5, 102.5, 102.5, 0.525, 0.5, 0.5, 0.5, 102.5, 102.5, 102.5, 0.525]",32,2103.6055893151993
CCS,"[0, 1.0, 0.5, 102.5, 102.5, 102.5, 0.525, 0.5, 0.5, 0.5, 102.5, 102.5, 102.5, 0.525]",33,2103.6055893151993
CCS,"[0, 1.0, 0.5, 102.5, 102.5, 102.5, 0.525, 0.5, 0.5, 0.5, 102.5, 102.5, 102.5, 0.525]",34,2103.6055893151993
CCS,"[0, 1.0, 0.5, 102.5, 102.5, 102.5, 0.525, 0.5, 0.5, 0.5, 102.5, 102.5, 102.5, 0.525]",35,2103.6055893151993
CCS,"[0, 1.0, 0.5, 102.5, 102.5, 102.5, 0.525, 0.5, 0.5, 0.5, 102.5, 102.5, 102.5, 0.525]",36,2103.6055893151993
CCS,"[0, 1.0, 0.5, 102.5, 102.5, 102.5, 0.525, 0.5, 0.5, 0.5, 102.5, 102.5, 102.5, 0.525]",37,2103.6055893151993
CCS,"[0, 1.0, 0.5, 102.5, 102.5, 102.5, 0.525, 0.5, 0.5, 0.5, 102.5, 102.5, 102.5, 0.525]",38,2103.6055893151993
CCS,"[0, 1.0, 0.5, 102.5, 102.5, 102.5, 0.525, 0.5, 0.5, 0.5, 102.5, 102.5, 102.5, 0.525]",39,2103.6055893151993
CCS,"[0, 1.0, 0.5, 102.5, 102.5, 102.5, 0.525, 0.5, 0.5, 0.5, 102.5, 102.5, 102.5, 0.525]",40,2103.6055893151993
CCS,"[0, 1.0, 0.5, 102.5, 102.5, 102.5, 0.525, 0.5, 0.5, 0.5, 102.5, 102.5, 102.5, 0.525]",41,2103.6055893151993
CCS,"[0, 1.0, 0.5, 102.5, 102.5, 102.5, 0.525, 0.5, 0.5, 0.5, 102.5, 102.5, 102.5, 0.525]",42,2103.6055893151993
CCS,"[0, 1.0, 0.5, 102.5, 102.5, 102.5, 0.525, 0.5, 0.5, 0.5, 102.5, 102.5, 102.5, 0.525]",43,2103.6055893151993
CCS,"[0, 1.0, 0.5, 102.5, 102.5, 102.5, 0.525, 0.5, 0.5, 0.5, 102.5, 102.5, 102.5, 0.525]",44,2103.6055893151993
CCS,"[0, 1.0, 0.5, 102.5, 102.5, 102.5, 0.525, 0.5, 0.5, 0.5, 102.5, 102.5, 102.5, 0.525]",45,2103.6055893151993
CCS,"[0, 1.0, 0.5, 102.5, 102.5, 102.5, 0.525, 0.5, 0.5, 0.5, 102.5, 102.5, 102.5, 0.525]",46,2103.6055893151993
CCS,"[0, 1.0, 0.5, 102.5, 102.5, 102.5, 0.525, 0.5, 0.5, 0.5, 102.5, 102.5, 102.5, 0.525]",47,2103.6055893151993
CCS,"[0, 1.0, 0.5, 102.5, 102.5, 102.5, 0.525, 0.5, 0.5, 0.5, 102.5, 102.5, 102.5, 0.525]",48,2103.6055893151993
CCS,"[0, 1.0, 0.5, 102.5, 102.5, 102.5, 0.525, 0.5, 0.5, 0.5, 102.5, 102.5, 102.5, 0.525]",49,2103.6055893151993
CCS,"[0, 1.0, 0.5, 102.5, 102.5, 102.5, 0.525, 0.5, 0.5, 0.5, 102.5, 102.5, 102.5, 0.525]",50,2103.6055893151993
CCS,"[0, 1.0, 0.5, 102.5, 102.5, 102.5, 0.525, 0.5, 0.5, 0.5, 102.5, 102.5, 102.5, 0.525]",51,2103.6055893151993
CCS,"[0, 1.0, 0.5, 102.5, 102.5, 102.5, 0.525, 0.5, 0.5, 0.5, 102.5, 102.5, 102.5, 0.525]",52,2103.6055893151993
CCS,"[0, 1.0, 0.5, 102.5, 102.5, 102.5, 0.525, 0.5, 0.5, 0.5, 102.5, 102.5, 102.5, 0.525]",53,2103.6055893151993
CCS,"[0, 1.0, 0.5, 102.5, 102.5, 102.5, 0.525, 0.5, 0.5, 0.5, 102.5, 102.5, 102.5, 0.525]",54,2103.6055893151993
CCS,"[0, 1.0, 0.5, 102.5, 102.5, 102.5, 0.525, 0.5, 0.5, 0.5, 102.5, 102.5, 102.5, 0.525]",55,2103.6055893151993
CCS,"[0, 1.0, 0.5, 102.5, 102.5, 102.5, 0.525, 0.5, 0.5, 0.5, 102.5, 102.5, 102.5, 0.525]",56,2103.6055893151993
CCS,"[0, 1.0, 0.5, 102.5, 102.5, 102.5, 0.525, 0.5, 0.5, 0.5, 102.5, 102.5, 102.5, 0.525]",57,2103.6055893151993
CCS,"[0, 1.0, 0.5, 102.5, 102.5, 102.5, 0.525, 0.5, 0.5, 0.5, 102.5, 102.5, 102.5, 0.525]",58,2103.6055893151993
CCS,"[0, 1.0, 0.5, 102.5, 102.5, 102.5, 0.525, 0.5, 0.5, 0.5, 102.5, 102.5, 102.5, 0.525]",59,2103.6055893151993
